Latitude,Longitude,Sample Date,red,blue,green,nir,swir16,swir22
-26.98472222,26.63227778,14-01-2015,10219.0,9013.0,10189.0,16025.5,14159.5,11577.0
-26.45,28.085833,14-01-2015,8802.0,8121.0,9481.5,18998.0,13439.0,10178.0
-27.398611,26.614722,14-01-2015,9672.5,8948.0,9746.0,16090.5,13428.0,10859.5
-27.169444,29.233889,15-01-2015,9598.0,8686.0,9816.5,17316.0,15738.5,12171.5
-31.104278,29.399722,14-01-2015,10136.0,8613.5,9808.0,14756.5,11542.5,9538.5
-31.396,29.2651,14-01-2015,14266.5,10163.5,12996.0,15812.5,11608.0,10979.0
-31.554722,29.245556,14-01-2015,8603.0,8043.5,9214.0,17047.0,13190.5,10018.0
-27.398611,26.614722,15-01-2015,9672.5,8948.0,9746.0,16090.5,13428.0,10859.5
-27.02314,28.59389,15-01-2015,10228.0,8891.5,10087.0,13482.0,10967.5,9609.5
-31.031389,28.883333,15-01-2015,11780.5,9199.5,10826.0,12744.0,11109.0,9818.0
-28.376944,24.303056,15-01-2015,10712.5,8971.5,10537.0,14968.0,15427.5,13161.0
-27.573056,24.746389,15-01-2015,9557.5,8228.5,9499.5,15467.0,14432.5,11846.5
-30.86013889,29.07125,15-01-2015,11254.5,9082.5,10340.5,14935.5,11237.5,9876.5
-30.77586667,29.03221667,15-01-2015,10314.5,8861.5,10054.5,16695.5,16146.5,12730.5
-26.619444,27.980833,16-01-2015,8746.0,8101.5,9401.0,21572.0,13265.5,10107.0
-27.671111,27.236944,16-01-2015,10058.5,8794.5,10067.5,16313.5,14893.0,11913.5
-27.902778,24.615556,16-01-2015,9377.0,8190.0,10024.5,17896.0,14209.0,11225.0
-28.747778,31.745833,17-01-2015,10446.0,8857.0,9768.0,14787.0,16931.0,14504.5
-29.028629,24.638389,19-01-2015,10054.5,8570.0,9720.5,17012.0,13723.5,11683.0
-29.033333,23.983333,19-01-2015,10943.5,8866.0,10353.0,16852.5,15580.5,13168.0
-25.99136,27.84208,19-01-2015,,,,,,
-26.970278,27.211111,19-01-2015,8375.5,7994.5,8574.5,8926.0,7859.0,7634.5
-27.01011111,26.69808333,20-01-2015,8858.5,8462.5,9235.0,13889.0,11220.5,8944.5
-26.98472222,26.63227778,20-01-2015,9492.0,8645.5,9633.5,16333.0,14745.0,11687.5
-22.225556,29.990556,20-01-2015,10332.5,9705.0,10530.0,9301.0,8010.0,7762.0
-33.818056,19.694722,19-01-2015,9775.0,8503.0,9328.0,15611.5,14120.0,11105.5
-27.935,26.126667,20-01-2015,,,,,,
-28.1175,26.719444,20-01-2015,10083.5,9061.5,10047.0,15287.5,13571.0,11177.0
-34.075556,20.145556,20-01-2015,11689.0,9616.0,10768.0,15128.0,17617.0,14075.0
-32.502778,19.535833,20-01-2015,14381.5,10497.5,12434.5,17522.0,20081.5,16946.5
-29.161667,23.696389,21-01-2015,8564.0,8260.5,9512.5,7288.0,7496.5,7529.0
-25.81048333,27.90955222,21-01-2015,9158.5,8413.0,9131.0,14565.0,13369.5,10855.0
-29.641944,30.6875,21-01-2015,9591.0,8631.0,9623.5,16832.0,13551.5,10365.0
-29.033333,23.983333,21-01-2015,10943.5,8866.0,10353.0,16852.5,15580.5,13168.0
-26.648056,27.089444,21-01-2015,,,,,,
-25.73411,27.21422,21-01-2015,,,,,,
-29.160278,26.573333,21-01-2015,11115.0,9519.0,10861.0,16933.5,14989.0,12424.0
-28.116667,26.725278,22-01-2015,9791.0,8889.0,9791.0,16412.0,12947.5,10418.5
-27.363611,31.783333,22-01-2015,,,,,,
-26.905,32.324722,22-01-2015,,,,,,
-26.03611,30.99778,22-01-2015,9682.5,8541.5,9516.0,14883.0,11292.0,9238.5
-23.838611,31.640833,23-01-2015,8811.0,8133.0,8899.5,10322.0,9672.0,8834.5
-26.73806,27.59194,26-01-2015,,,,,,
-29.744167,29.905833,23-01-2015,9026.5,8350.0,9441.5,15070.5,12070.5,10078.5
-28.96362,19.15486,24-01-2015,10003.5,9023.0,10329.5,9894.0,10109.5,9295.0
-34.065833,20.404167,27-01-2015,8289.0,8083.0,8337.0,10538.0,8952.0,8380.0
-25.20639,27.558,27-01-2015,,,,,,
-25.127778,27.628889,27-01-2015,,,,,,
-26.45,28.085833,26-01-2015,,,,,,
-24.39619444,27.08983333,27-01-2015,8884.0,8396.5,9138.5,11623.0,9305.5,8554.0
-24.69514,27.40906,27-01-2015,9710.0,8718.0,9576.5,14041.5,12643.0,10424.0
-27.169444,29.233889,27-01-2015,9502.5,8708.0,9750.5,17012.5,15054.5,11199.0
-26.970278,27.211111,27-01-2015,8375.5,7994.5,8574.5,8926.0,7859.0,7634.5
-26.880278,26.965,27-01-2015,9841.0,8695.0,9852.5,16045.0,15316.5,12283.5
-26.861111,28.884722,27-01-2015,9696.5,8815.0,9698.5,16722.5,15413.0,12307.5
-33.501667,21.624167,27-01-2015,22186.0,20540.5,21364.5,25372.0,26412.0,23879.5
-32.595833,19.009444,27-01-2015,9882.5,8492.5,9718.5,16090.0,14060.5,11352.5
-27.01011111,26.69808333,28-01-2015,8858.5,8462.5,9235.0,13889.0,11220.5,8944.5
-28.7115,24.07288889,28-01-2015,,,,,,
-29.161667,23.696389,28-01-2015,8929.5,8695.0,9647.0,8018.0,7710.0,7669.0
-24.282222,28.090278,28-01-2015,9338.0,8784.0,9474.0,15334.0,13101.5,10037.5
-23.763056,27.908611,28-01-2015,9740.0,9017.5,9720.0,16925.5,13830.5,10883.5
-23.658056,31.05,28-01-2015,,,,,,
-23.281,30.54305556,28-01-2015,10457.5,9004.0,10044.0,14392.5,14259.5,11904.5
-27.937778,31.209444,28-01-2015,9267.0,8412.5,9300.0,16533.5,13561.5,10592.0
-28.404444,30.013056,28-01-2015,9771.0,8650.0,9628.5,15064.0,15115.5,12327.5
-27.4275,28.525833,28-01-2015,9426.0,8499.5,9481.5,17990.5,14861.5,11563.0
-27.273889,28.49,28-01-2015,9032.5,8071.5,9019.0,13579.0,9396.0,8288.5
-26.648056,27.089444,28-01-2015,,,,,,
-27.3,28.586944,28-01-2015,10436.0,8766.0,10078.5,17017.5,16066.0,12837.0
-26.98472222,26.63227778,28-01-2015,9492.0,8645.5,9633.5,16333.0,14745.0,11687.5
-28.068333,31.55,28-01-2015,10430.0,8688.0,9888.0,16119.0,15960.5,13409.0
-34.405833,19.600556,28-01-2015,,,,,,
-22.935,28.004167,29-01-2015,10676.5,9161.0,10304.5,16074.0,13881.5,11239.5
-28.058889,30.373611,28-01-2015,9602.0,8614.5,9643.0,15567.0,12979.5,10041.0
-22.225556,29.990556,29-01-2015,10332.5,9705.0,10530.0,9301.0,8010.0,7762.0
-27.5275,30.858056,29-01-2015,9994.0,8866.5,9993.0,17482.5,15085.5,12278.0
-24.670833,28.560833,29-01-2015,,,,,,
-33.38056,19.30167,29-01-2015,10744.0,9080.0,10369.0,16534.0,16806.5,13053.0
-34.329722,18.990278,29-01-2015,9653.0,8538.0,9347.0,14297.0,13290.5,11167.0
-28.376944,24.303056,29-01-2015,10618.5,9044.5,10514.0,15078.5,15114.5,12980.5
-27.573056,24.746389,30-01-2015,9854.5,8539.0,9548.5,15741.5,14069.0,12034.5
-27.902778,24.615556,30-01-2015,9493.0,8309.5,10294.5,19164.0,15186.0,11671.0
-25.99136,27.84208,02-02-2015,,,,,,
-29.7775,29.470833,02-02-2015,8984.5,8340.0,9346.5,15905.5,12980.0,10098.0
-26.970278,27.211111,02-02-2015,8375.5,7994.5,8574.5,8926.0,7859.0,7634.5
-29.744167,29.905833,02-02-2015,,,,,,
-28.116667,26.725278,02-02-2015,9645.0,8560.5,9572.0,15442.5,13510.5,10790.0
-27.671111,27.236944,02-02-2015,,,,,,
-25.73411,27.21422,03-02-2015,,,,,,
-29.140556,31.391944,03-02-2015,12178.5,9268.5,10999.0,14627.0,9724.0,8687.0
-33.818056,19.694722,02-02-2015,9844.0,8415.5,9275.5,15330.5,14229.0,11338.0
-26.98472222,26.63227778,03-02-2015,9492.0,8645.5,9633.5,16333.0,14745.0,11687.5
-28.801278,31.955389,03-02-2015,,,,,,
-29.987778,29.851667,03-02-2015,8436.0,8011.5,9222.5,20683.5,13812.0,10373.5
-33.31388889,19.07472222,03-02-2015,9729.5,8521.0,9458.5,13947.0,13743.0,11413.0
-27.4,26.624722,03-02-2015,9733.0,8642.0,9765.0,15439.0,13669.0,10912.0
-27.398611,26.614722,03-02-2015,9733.5,8764.5,9668.0,15569.0,13388.5,11076.5
-25.45963889,28.26430556,03-02-2015,9854.5,9019.5,9812.5,16824.5,13738.0,10934.0
-27.01011111,26.69808333,04-02-2015,8858.5,8462.5,9235.0,13889.0,11220.5,8944.5
-29.641944,30.6875,04-02-2015,9591.0,8631.0,9623.5,16832.0,13551.5,10365.0
-25.81048333,27.90955222,04-02-2015,9158.5,8413.0,9131.0,14565.0,13369.5,10855.0
-28.747778,31.745833,04-02-2015,10446.0,8857.0,9768.0,14787.0,16931.0,14504.5
-26.648056,27.089444,04-02-2015,,,,,,
-27.671111,27.236944,04-02-2015,11312.0,9472.0,11013.5,16358.0,14774.5,11893.5
-32.94583,18.33667,04-02-2015,,,,,,
-30.13573889,30.67422222,05-02-2015,11212.0,9099.0,10386.0,11695.0,9414.0,8503.5
-28.768056,20.720556,04-02-2015,10267.0,8653.0,10140.0,13043.5,12567.5,10553.5
-33.13083,18.86278,05-02-2015,11615.0,9462.5,11026.5,16360.5,15267.5,13194.0
-29.160278,26.573333,05-02-2015,11163.5,9327.0,10612.5,15680.0,14343.5,12581.5
-29.380556,30.2775,06-02-2015,9748.0,9223.0,10142.0,19361.0,13100.5,10257.0
-29.744167,29.905833,06-02-2015,,,,,,
-29.803611,30.516111,06-02-2015,8909.0,8189.5,9173.5,17485.5,13731.0,10539.0
-25.49037,30.6986,09-02-2015,4999.5,4745.0,5220.0,9106.5,6704.5,5385.0
-23.838611,31.640833,09-02-2015,8811.0,8133.0,8899.5,10322.0,9672.0,8834.5
-28.735556,29.820556,09-02-2015,8824.0,8446.0,9148.0,17178.5,12128.0,9173.0
-26.970278,27.211111,09-02-2015,8375.5,7994.5,8574.5,8926.0,7859.0,7634.5
-25.513889,31.224444,09-02-2015,9214.5,8328.0,9249.5,15343.5,13190.0,11044.0
-26.45,28.085833,09-02-2015,,,,,,
-27.01011111,26.69808333,10-02-2015,8858.5,8462.5,9235.0,13889.0,11220.5,8944.5
-25.447222,30.711667,09-02-2015,9607.5,9257.0,9997.5,19629.5,14440.0,10939.5
-25.436111,31.982222,10-02-2015,10548.0,8944.0,10423.5,14367.5,13353.0,11607.0
-28.760833,17.730278,10-02-2015,,,,,,
-25.20639,27.558,10-02-2015,,,,,,
-24.69514,27.40906,10-02-2015,9710.0,8718.0,9576.5,14041.5,12643.0,10424.0
-23.281,30.54305556,10-02-2015,10457.5,9004.0,10044.0,14392.5,14259.5,11904.5
-25.681111,31.783333,10-02-2015,9894.5,8613.0,9896.0,13685.0,11642.0,10076.0
-25.398889,31.610556,10-02-2015,10474.5,8867.0,10034.0,16907.5,15675.5,13225.0
-24.99328,30.81444,10-02-2015,8649.5,8188.0,9149.0,18608.0,13117.5,9852.0
-27.602222,29.942778,10-02-2015,9414.5,8209.5,9370.0,16426.5,13675.5,10819.5
-26.861111,28.884722,10-02-2015,11267.0,10111.0,11022.0,17689.0,16542.5,13007.5
-26.648056,27.089444,10-02-2015,,,,,,
-26.98472222,26.63227778,10-02-2015,9492.0,8645.5,9633.5,16333.0,14745.0,11687.5
-28.141944,26.417778,10-02-2015,10586.0,8919.5,10042.0,15934.0,16150.5,13197.0
-28.116667,26.725278,10-02-2015,9674.0,8552.5,9536.5,15457.0,13477.5,10633.5
-28.1175,26.719444,10-02-2015,10305.0,8911.0,9899.0,14619.0,13917.5,11659.5
-29.1825,23.575556,10-02-2015,9102.5,8675.0,9813.0,10600.5,9709.0,8784.5
-31.396,29.2651,10-02-2015,12885.0,9596.5,11416.0,12877.5,9098.0,8559.5
-31.554722,29.245556,10-02-2015,8989.0,8432.5,9245.5,16183.5,13388.0,10143.0
-34.039722,22.133333,10-02-2015,9378.0,8106.0,9586.5,21098.0,15961.5,11862.0
-24.39619444,27.08983333,11-02-2015,8884.0,8396.5,9138.5,11623.0,9305.5,8554.0
-29.161667,23.696389,11-02-2015,8760.0,8285.5,9629.0,7684.0,7679.5,7598.0
-24.058889,31.237222,11-02-2015,9870.5,8604.0,9586.5,15083.5,14057.0,11624.5
-24.670833,28.560833,11-02-2015,,,,,,
-25.362222,31.956667,11-02-2015,9894.5,8512.0,9665.5,17665.0,15247.5,12215.5
-25.14944444,31.94055556,11-02-2015,11078.5,8919.5,10215.5,15373.5,16360.5,14067.0
-27.38972222,26.46388889,11-02-2015,9586.0,8704.5,9869.0,10103.0,9147.0,8703.5
-28.75,30.442778,11-02-2015,11196.5,8928.5,10653.5,14586.5,13706.0,11386.0
-29.161667,30.629722,11-02-2015,8957.0,8142.5,9131.0,15856.5,13403.5,10831.5
-27.398611,26.614722,11-02-2015,9733.5,8764.5,9668.0,15569.0,13388.5,11076.5
-30.77586667,29.03221667,11-02-2015,10441.0,8858.5,9905.0,15739.0,15401.0,12011.0
-31.104278,29.399722,11-02-2015,9280.5,8487.0,9325.5,12984.5,11190.5,9637.0
-23.658056,31.05,12-02-2015,,,,,,
-34.005833,22.351111,11-02-2015,9296.5,8811.0,9413.0,15134.5,13999.0,11002.0
-31.031389,28.883333,12-02-2015,11618.0,9169.0,10594.5,12791.0,11713.5,10076.5
-30.568333,29.422778,12-02-2015,8778.0,8206.0,8998.5,16136.0,12627.0,9721.0
-28.376944,24.303056,12-02-2015,10761.0,9072.0,10461.0,14600.5,15249.0,13276.0
-27.671111,27.236944,12-02-2015,11446.0,10162.0,11365.0,15523.0,13610.5,11546.5
-30.570833,29.150556,12-02-2015,10051.0,8707.5,9878.5,14763.0,13510.5,10957.5
-30.86013889,29.07125,12-02-2015,11056.5,9058.0,10243.5,15296.0,11927.5,10162.0
-24.679167,30.8025,13-02-2015,,,,,,
-22.769722,30.886944,13-02-2015,10036.0,8626.0,9711.0,16759.0,15583.0,12478.0
-24.768889,31.39,13-02-2015,13472.0,10419.5,12423.5,21038.0,20729.0,17406.0
-28.338333,31.373611,12-02-2015,11007.0,8932.0,10286.0,12258.0,12013.5,10552.0
-24.9675,31.516667,13-02-2015,9333.0,8409.0,9244.0,16691.5,14535.0,11413.5
-27.902778,24.615556,13-02-2015,10572.0,8682.0,10366.0,17989.0,16777.5,12946.5
-27.573056,24.746389,13-02-2015,9682.5,8303.5,9419.5,14548.5,13277.0,11270.0
-28.96362,19.15486,14-02-2015,9976.0,8614.0,10009.5,9555.0,9337.0,9053.0
-25.99136,27.84208,16-02-2015,9438.0,8641.5,9413.5,14872.0,13883.0,11216.5
-26.970278,27.211111,16-02-2015,,,,,,
-26.73806,27.59194,16-02-2015,8801.0,8656.0,9191.0,9365.0,8260.0,8001.0
-26.45,28.085833,16-02-2015,,,,,,
-27.671111,27.236944,16-02-2015,11018.0,9550.0,10737.5,15346.0,14035.5,11597.0
-27.01011111,26.69808333,17-02-2015,9156.0,8712.0,9476.0,13334.0,10954.0,9005.5
-27.169444,29.233889,17-02-2015,9563.0,8456.0,9755.0,17282.0,15109.0,11467.0
-32.502778,19.535833,16-02-2015,14403.0,10427.0,12567.5,17342.5,20177.5,17502.5
-26.98472222,26.63227778,17-02-2015,10033.0,8994.0,9890.0,15514.0,14942.5,12179.5
-27.02314,28.59389,17-02-2015,10963.0,9363.0,10648.5,12073.0,11022.5,9941.5
-26.861111,28.884722,17-02-2015,10074.5,8738.0,9792.5,15599.0,15918.5,12776.5
-29.160278,26.573333,17-02-2015,,,,,,
-28.69485,28.23487,17-02-2015,9123.5,8184.5,9114.0,15360.0,12903.5,10722.0
-28.883333,27.89,17-02-2015,15239.0,14147.5,14555.5,20659.5,17712.5,14787.0
-31.436944,20.474722,17-02-2015,13579.0,10364.5,12360.5,16319.0,17649.5,15983.0
-34.075556,20.145556,17-02-2015,11774.0,9573.0,10738.0,15242.0,17765.0,14514.0
-32.595833,19.009444,17-02-2015,10008.0,8781.0,9782.0,15058.5,14163.0,11098.0
-25.45963889,28.26430556,17-02-2015,9297.0,8252.0,9480.0,17030.0,13858.5,11174.5
-28.068333,31.55,17-02-2015,9963.5,8433.5,9479.0,16233.5,15098.0,12499.0
-25.81048333,27.90955222,18-02-2015,9195.5,8533.0,9201.0,13052.0,11563.5,9713.5
-29.161667,23.696389,18-02-2015,8385.5,8166.0,9400.5,7302.0,7502.0,7511.0
-22.225556,29.990556,18-02-2015,11083.5,9138.0,10738.0,9552.0,8785.5,8431.5
-25.73411,27.21422,18-02-2015,10864.0,9189.0,10222.0,15267.0,16014.0,13104.0
-29.641944,30.6875,18-02-2015,8465.5,8116.0,8944.0,17788.5,12338.0,9481.5
-28.44555556,32.325,07-05-2015,9441.0,8353.0,9642.5,18028.0,13008.5,10395.0
-26.648056,27.089444,18-02-2015,9241.5,8527.5,9297.0,16236.0,14032.5,10692.5
-26.880278,26.965,18-02-2015,10564.5,9017.0,10157.5,15309.0,16238.0,13089.5
-28.116667,26.725278,18-02-2015,,,,,,
-30.160091,27.40124,18-02-2015,11318.0,9222.0,10552.5,15741.0,15233.5,12650.0
-29.033333,23.983333,18-02-2015,10495.5,8667.5,10074.5,16360.5,15155.5,12675.5
-30.336111,27.359444,18-02-2015,10242.0,8500.0,9347.5,10369.5,8701.0,8159.5
-29.615556,27.065278,18-02-2015,11787.5,9330.0,10744.0,15775.0,12842.0,11294.5
-30.830556,26.921389,19-02-2015,9518.0,8391.0,9358.0,12195.0,10448.0,9060.0
-25.57877778,29.12747222,18-02-2015,9615.0,8253.5,9474.5,16352.0,13437.0,11177.0
-28.141944,26.417778,19-02-2015,11026.5,9327.0,10361.5,15980.5,16599.0,13655.0
-33.31388889,19.07472222,19-02-2015,9869.5,8694.5,9466.5,13557.5,13402.0,11510.0
-30.679722,26.7125,19-02-2015,,,,,,
-34.250556,20.9925,19-02-2015,9431.5,8699.0,9341.0,12526.0,13298.5,11038.5
-31.000833,26.353056,19-02-2015,9790.0,8547.0,9287.0,12519.0,12547.0,10609.0
-28.308889,31.9025,19-02-2015,10415.0,8875.5,9924.0,16529.0,14725.5,12037.5
-29.658056,25.973333,20-02-2015,10505.0,9164.5,10242.5,14224.0,14279.5,11962.0
-29.744167,29.905833,20-02-2015,9303.5,8415.0,9414.5,14910.5,12053.5,10056.0
-22.43772222,31.07805556,20-02-2015,10663.0,8954.0,9856.0,15390.5,13050.5,10799.5
-29.7775,29.470833,23-02-2015,8984.5,8340.0,9346.5,15905.5,12980.0,10098.0
-29.987778,29.851667,23-02-2015,8568.0,8087.0,9043.5,19473.5,13434.5,10072.0
-29.744167,29.905833,23-02-2015,9303.5,8415.0,9414.5,14910.5,12053.5,10056.0
-26.45,28.085833,23-02-2015,9601.0,8296.0,9599.0,16625.5,14078.5,11033.5
-29.042222,24.6,23-02-2015,8392.0,7824.5,9017.5,10032.0,8522.0,8049.5
-34.031944,22.053333,23-02-2015,8574.0,8182.0,8570.0,12174.0,11524.0,9780.0
-30.733889,29.828333,24-02-2015,,,,,,
-33.38056,19.30167,23-02-2015,10782.5,9197.5,10571.5,16762.0,17044.5,13190.5
-29.033333,23.983333,23-02-2015,9999.5,8370.0,9652.5,15589.0,13411.5,11101.5
-26.861111,28.884722,24-02-2015,10070.5,8844.5,9810.0,15602.0,15918.0,12773.5
-27.00222,28.76528,24-02-2015,10399.5,8920.5,10206.5,14642.0,14378.5,11763.5
-26.619444,27.980833,24-02-2015,9331.0,8342.5,9689.5,17363.0,13814.0,10851.0
-26.970278,27.211111,24-02-2015,8208.5,7869.0,8732.0,8154.0,7653.5,7518.5
-33.13083,18.86278,24-02-2015,11501.5,9455.5,10866.5,16626.5,15218.0,13275.0
-29.028629,24.638389,24-02-2015,9797.0,8518.0,9474.0,15866.5,12779.0,10772.5
-27.01011111,26.69808333,25-02-2015,8651.5,8030.0,9087.0,14134.0,10595.5,8740.0
-29.161667,23.696389,25-02-2015,9144.5,8201.0,9679.0,7543.0,7497.0,7464.5
-23.23572222,27.717,25-02-2015,9988.5,8994.5,9714.0,12117.0,11036.0,9897.5
-22.91028,29.61111,25-02-2015,9260.5,8096.0,9300.5,14559.5,12378.0,10378.0
-22.548889,28.898056,25-02-2015,8765.5,7996.0,8992.0,15662.0,12867.0,10177.5
-27.937778,31.209444,25-02-2015,8905.5,8109.0,9138.5,15619.5,12941.0,10646.5
-26.905,32.324722,25-02-2015,8052.0,7802.0,8572.5,18858.0,11638.5,9115.5
-30.398056,30.601944,25-02-2015,8812.5,8188.0,9052.5,16755.0,12597.0,10214.0
-26.648056,27.089444,25-02-2015,9022.0,8202.5,9477.0,17762.5,14392.0,10707.5
-28.404444,30.013056,25-02-2015,10242.0,8792.5,9912.5,15638.0,15863.5,13307.5
-26.98472222,26.63227778,25-02-2015,10692.5,8855.0,10639.5,17186.5,16132.5,13262.0
-32.94583,18.33667,25-02-2015,12601.0,10027.0,11354.5,16387.5,18370.5,15166.0
-34.405833,19.600556,25-02-2015,10494.0,8918.0,9905.0,16367.5,16587.0,13312.5
-23.763056,27.908611,26-02-2015,9740.0,9017.5,9720.0,16925.5,13830.5,10883.5
-24.282222,28.090278,26-02-2015,8986.5,8171.0,9210.0,16023.0,13635.5,10554.0
-25.73411,27.21422,26-02-2015,10864.0,9189.0,10222.0,15267.0,16014.0,13104.0
-25.127778,27.628889,26-02-2015,11069.0,9070.5,10024.5,14274.0,17376.5,15440.0
-25.20639,27.558,26-02-2015,10125.0,9004.0,9991.0,15570.5,13352.0,10819.5
-27.5275,30.858056,26-02-2015,9450.0,8384.5,9624.0,17630.0,14316.5,11501.5
-34.329722,18.990278,26-02-2015,9446.5,8531.0,9295.5,14182.5,13318.0,11005.5
-30.13573889,30.67422222,26-02-2015,11212.0,9099.0,10386.0,11695.0,9414.0,8503.5
-27.363611,31.783333,26-02-2015,8772.0,8200.0,9088.5,17531.0,13166.0,10162.0
-28.376944,24.303056,26-02-2015,10761.0,9072.0,10461.0,14600.5,15249.0,13276.0
-24.69514,27.40906,27-02-2015,9726.5,8877.5,9803.5,14895.0,13405.0,10626.0
-27.902778,24.615556,27-02-2015,10572.0,8682.0,10366.0,17989.0,16777.5,12946.5
-27.573056,24.746389,27-02-2015,9682.5,8303.5,9419.5,14548.5,13277.0,11270.0
-29.803611,30.516111,27-02-2015,8909.0,8189.5,9173.5,17485.5,13731.0,10539.0
-28.058889,30.373611,27-02-2015,,,,,,
-26.03611,30.99778,03-03-2015,,,,,,
-29.140556,31.391944,03-03-2015,11016.0,9094.0,10711.0,15745.5,10633.0,9107.0
-28.801278,31.955389,03-03-2015,9983.5,8953.5,9910.0,15183.0,13449.5,11882.0
-26.970278,27.211111,03-03-2015,8208.5,7869.0,8732.0,8154.0,7653.5,7518.5
-34.039722,22.133333,03-03-2015,9359.0,8272.5,9402.0,18071.0,14347.5,10450.0
-27.671111,27.236944,03-03-2015,10589.0,9037.0,10345.0,15074.0,13462.5,11134.0
-34.031944,22.053333,03-03-2015,8574.0,8182.0,8570.0,12174.0,11524.0,9780.0
-27.01011111,26.69808333,04-03-2015,8651.5,8030.0,9087.0,14134.0,10595.5,8740.0
-25.45963889,28.26430556,03-03-2015,9563.5,8459.0,9455.5,16626.0,14220.0,11217.0
-25.81048333,27.90955222,04-03-2015,9496.0,8715.0,9325.0,14673.0,14396.0,11498.0
-29.641944,30.6875,04-03-2015,8465.5,8116.0,8944.0,17788.5,12338.0,9481.5
-28.747778,31.745833,04-03-2015,9345.5,8577.0,9563.5,17172.5,15427.0,12446.5
-26.880278,26.965,04-03-2015,10582.5,9096.5,10260.5,16417.0,17102.5,14088.0
-26.98472222,26.63227778,04-03-2015,10692.5,8855.0,10639.5,17186.5,16132.5,13262.0
-26.648056,27.089444,04-03-2015,9022.0,8202.5,9477.0,17762.5,14392.0,10707.5
-27.398611,26.614722,04-03-2015,9054.0,8071.0,9167.0,15596.5,12600.5,10476.5
-27.4,26.624722,04-03-2015,8880.0,7989.5,9185.0,15388.5,12433.0,10164.5
-34.02861,22.22222,04-03-2015,8602.0,7973.0,8781.5,15467.5,11995.0,9685.0
-29.380556,30.2775,05-03-2015,8721.5,8104.5,9122.0,17193.5,13703.0,10351.5
-26.45,28.085833,05-03-2015,9506.5,8280.0,9400.0,15914.5,14116.5,11178.0
-27.671111,27.236944,04-03-2015,9964.5,8746.0,10121.5,15145.0,13134.0,10747.5
-26.73806,27.59194,05-03-2015,9089.5,8230.5,9225.0,9942.5,8383.5,7940.5
-27.00222,28.76528,06-03-2015,10224.5,8741.5,9951.5,13672.5,13900.0,11319.0
-34.005833,22.351111,05-03-2015,9583.0,8669.0,9467.5,15016.5,15531.5,12387.5
-27.02314,28.59389,06-03-2015,10013.0,8833.5,9983.0,11412.0,10199.5,9305.0
-29.744167,29.905833,06-03-2015,8726.0,7991.0,9061.0,14176.0,9682.5,8473.5
-34.250556,20.9925,17-02-2011,4324.0,4061.0,4314.5,5656.5,5991.5,4930.5
-24.99328,30.81444,09-03-2015,8649.5,8188.0,9149.0,18608.0,13117.5,9852.0
-28.735556,29.820556,09-03-2015,,,,,,
-26.970278,27.211111,09-03-2015,8208.5,7869.0,8732.0,8154.0,7653.5,7518.5
-22.43772222,31.07805556,09-03-2015,10441.5,8469.5,9645.5,15971.5,12695.5,10759.5
-26.880278,26.965,09-03-2015,10582.5,9096.5,10260.5,16417.0,17102.5,14088.0
-26.510278,28.351389,09-03-2015,10658.5,8718.0,9834.0,14459.5,15178.5,12866.0
-26.98472222,26.63227778,09-03-2015,10692.5,8855.0,10639.5,17186.5,16132.5,13262.0
-26.45,28.085833,09-03-2015,9506.5,8280.0,9400.0,15914.5,14116.5,11178.0
-26.73806,27.59194,09-03-2015,9089.5,8230.5,9225.0,9942.5,8383.5,7940.5
-29.160278,26.573333,09-03-2015,,,,,,
-27.01011111,26.69808333,10-03-2015,8651.5,8030.0,9087.0,14134.0,10595.5,8740.0
-25.20639,27.558,10-03-2015,10364.0,9475.5,10255.0,15793.5,12970.5,10584.0
-26.648056,27.089444,10-03-2015,9022.0,8202.5,9477.0,17762.5,14392.0,10707.5
-26.861111,28.884722,10-03-2015,,,,,,
-26.98472222,26.63227778,10-03-2015,10692.5,8855.0,10639.5,17186.5,16132.5,13262.0
-27.802778,28.768333,10-03-2015,,,,,,
-34.250556,20.9925,21-08-2013,8910.0,8186.0,8890.0,12641.0,12095.0,10089.0
-28.141944,26.417778,10-03-2015,10346.5,8679.0,9951.5,15993.5,16205.5,13426.5
-28.1175,26.719444,10-03-2015,9866.0,8335.5,9627.5,14160.0,13998.5,11588.0
-28.69485,28.23487,10-03-2015,8821.0,8073.5,8948.5,14544.0,11777.5,9813.0
-28.883333,27.89,10-03-2015,9369.0,8100.0,9303.0,15830.5,12281.5,10167.5
-29.615556,27.065278,10-03-2015,10866.0,8780.0,10579.0,14313.0,12984.5,11398.0
-34.250556,20.9925,15-04-2014,8363.5,7829.0,8549.0,12429.0,11225.0,9397.0
-34.250556,20.9925,20-05-2014,8064.0,7647.0,8256.5,11729.0,10155.0,8725.5
-34.250556,20.9925,19-06-2014,4172.5,4014.0,4145.5,5342.0,4228.0,3993.5
-34.250556,20.9925,15-07-2014,7864.0,7482.5,7938.5,10684.5,9201.0,8256.5
-34.250556,20.9925,25-09-2014,8939.0,8132.0,8894.5,13167.0,12842.0,10641.0
-31.554722,29.245556,10-03-2015,8720.0,8198.5,9172.5,17048.5,14042.0,10675.0
-31.396,29.2651,10-03-2015,12726.5,9606.0,11395.0,11733.5,8261.5,7966.5
-28.068333,31.55,10-03-2015,9963.5,8433.5,9479.0,16233.5,15098.0,12499.0
