Latitude,Longitude,YearMonth,ndci
-25.513889,31.224444,2015-02,
-28.735556,29.820556,2015-02,
-26.45,28.085833,2015-02,
-25.447222,30.711667,2015-02,
-28.760833,17.730278,2015-02,
-25.436111,31.982222,2015-02,
-25.20639,27.558,2015-02,
-24.69514,27.40906,2015-02,
-23.281,30.543056,2015-02,
-25.681111,31.783333,2015-02,
-25.398889,31.610556,2015-02,
-24.99328,30.81444,2015-02,
-27.602222,29.942778,2015-02,
-26.861111,28.884722,2015-02,
-28.141944,26.417778,2015-02,
-28.1175,26.719444,2015-02,
-29.1825,23.575556,2015-02,
-31.396,29.2651,2015-02,
-31.554722,29.245556,2015-02,
-34.039722,22.133333,2015-02,
-29.161667,23.696389,2015-02,
-24.670833,28.560833,2015-02,
-24.396194,27.089833,2015-02,
-24.058889,31.237222,2015-02,
-25.362222,31.956667,2015-02,
-25.149444,31.940556,2015-02,
-28.75,30.442778,2015-02,
-29.161667,30.629722,2015-02,
-27.389722,26.463889,2015-02,
-31.104278,29.399722,2015-02,
-30.775867,29.032217,2015-02,
-34.005833,22.351111,2015-02,
-23.658056,31.05,2015-02,
-28.376944,24.303056,2015-02,
-30.568333,29.422778,2015-02,
-31.031389,28.883333,2015-02,
-30.860139,29.07125,2015-02,
-30.570833,29.150556,2015-02,
-28.338333,31.373611,2015-02,
-24.679167,30.8025,2015-02,
-22.769722,30.886944,2015-02,
-24.768889,31.39,2015-02,
-24.9675,31.516667,2015-02,
-27.573056,24.746389,2015-02,
-27.902778,24.615556,2015-02,
-28.96362,19.15486,2015-02,
-26.73806,27.59194,2015-02,
-32.502778,19.535833,2015-02,
-27.169444,29.233889,2015-02,
-27.02314,28.59389,2015-02,
-28.69485,28.23487,2015-02,
-28.883333,27.89,2015-02,
-31.436944,20.474722,2015-02,
-34.075556,20.145556,2015-02,
-32.595833,19.009444,2015-02,
-28.068333,31.55,2015-02,
-22.225556,29.990556,2015-02,
-28.445556,32.325,2015-05,
-26.880278,26.965,2015-02,
-29.033333,23.983333,2015-02,
-30.160091,27.40124,2015-02,
-30.336111,27.359444,2015-02,
-29.615556,27.065278,2015-02,
-25.578778,29.127472,2015-02,
-30.830556,26.921389,2015-02,
-31.000833,26.353056,2015-02,
-30.679722,26.7125,2015-02,
-34.250556,20.9925,2015-02,
-28.308889,31.9025,2015-02,
-22.437722,31.078056,2015-02,
-29.658056,25.973333,2015-02,
-29.042222,24.6,2015-02,
-34.031944,22.053333,2015-02,
-33.38056,19.30167,2015-02,
-30.733889,29.828333,2015-02,
-27.00222,28.76528,2015-02,
-26.619444,27.980833,2015-02,
-29.028629,24.638389,2015-02,
-23.235722,27.717,2015-02,
-22.548889,28.898056,2015-02,
-22.91028,29.61111,2015-02,
-27.937778,31.209444,2015-02,
-26.905,32.324722,2015-02,
-28.404444,30.013056,2015-02,
-30.398056,30.601944,2015-02,
-34.405833,19.600556,2015-02,
-24.282222,28.090278,2015-02,
-23.763056,27.908611,2015-02,
-25.127778,27.628889,2015-02,
-27.5275,30.858056,2015-02,
-27.363611,31.783333,2015-02,
-34.329722,18.990278,2015-02,
-28.058889,30.373611,2015-02,
-29.140556,31.391944,2015-03,
-26.03611,30.99778,2015-03,
-28.801278,31.955389,2015-03,
-26.970278,27.211111,2015-03,
-27.671111,27.236944,2015-03,
-34.031944,22.053333,2015-03,
-34.039722,22.133333,2015-03,
-25.459639,28.264306,2015-03,
-27.010111,26.698083,2015-03,
-25.810483,27.909552,2015-03,
-29.641944,30.6875,2015-03,
-28.747778,31.745833,2015-03,
-26.648056,27.089444,2015-03,
-26.880278,26.965,2015-03,
-26.984722,26.632278,2015-03,
-27.398611,26.614722,2015-03,
-34.02861,22.22222,2015-03,
-27.4,26.624722,2015-03,
-29.380556,30.2775,2015-03,
-26.73806,27.59194,2015-03,
-26.45,28.085833,2015-03,
-34.005833,22.351111,2015-03,
-29.744167,29.905833,2015-03,
-27.00222,28.76528,2015-03,
-27.02314,28.59389,2015-03,
-34.250556,20.9925,2011-02,
-22.437722,31.078056,2015-03,
-24.99328,30.81444,2015-03,
-28.735556,29.820556,2015-03,
-26.510278,28.351389,2015-03,
-29.160278,26.573333,2015-03,
-25.20639,27.558,2015-03,
-26.861111,28.884722,2015-03,
-27.802778,28.768333,2015-03,
-28.141944,26.417778,2015-03,
-34.250556,20.9925,2013-08,
-28.1175,26.719444,2015-03,
-28.69485,28.23487,2015-03,
-29.615556,27.065278,2015-03,
-28.883333,27.89,2015-03,
-34.250556,20.9925,2014-04,
-34.250556,20.9925,2014-05,
-34.250556,20.9925,2014-06,
-34.250556,20.9925,2014-07,
-34.250556,20.9925,2014-09,
-31.396,29.2651,2015-03,
-31.554722,29.245556,2015-03,
-28.338333,31.373611,2015-03,
-28.068333,31.55,2015-03,
-29.161667,23.696389,2015-03,
-24.282222,28.090278,2015-03,
-22.769722,30.886944,2015-03,
-28.445556,32.325,2015-03,
-27.273889,28.49,2015-03,
-27.4275,28.525833,2015-03,
-27.3,28.586944,2015-03,
-34.092222,21.295278,2011-11,
-34.092222,21.295278,2012-04,
-30.160091,27.40124,2015-03,
-34.092222,21.295278,2012-06,
-30.336111,27.359444,2015-03,
-30.568333,29.422778,2015-03,
-30.570833,29.150556,2015-03,
-31.104278,29.399722,2015-03,
-30.830556,26.921389,2015-03,
-24.670833,28.560833,2015-03,
-28.75,30.442778,2015-03,
-29.161667,30.629722,2015-03,
-26.619444,27.980833,2015-03,
-34.092222,21.295278,2013-11,
-27.389722,26.463889,2015-03,
-34.092222,21.295278,2014-01,
-31.000833,26.353056,2015-03,
-30.679722,26.7125,2015-03,
-31.031389,28.883333,2015-03,
-30.860139,29.07125,2015-03,
-30.775867,29.032217,2015-03,
-34.250556,20.9925,2015-03,
-28.308889,31.9025,2015-03,
-27.573056,24.746389,2015-03,
-27.902778,24.615556,2015-03,
-29.987778,29.851667,2015-03,
-25.99136,27.84208,2015-03,
-32.502778,19.535833,2015-03,
-22.225556,29.990556,2015-03,
-24.183889,30.823889,2015-03,
-34.075556,20.145556,2015-03,
-32.595833,19.009444,2015-03,
-26.905,32.324722,2015-03,
-29.758889,30.935278,2015-03,
-33.13083,18.86278,2015-03,
-23.658056,31.05,2015-03,
-24.058889,31.237222,2015-03,
-27.363611,31.783333,2015-03,
-24.679167,30.8025,2015-03,
-28.96362,19.15486,2015-03,
-25.49037,30.6986,2015-03,
-29.042222,24.6,2015-03,
-29.033333,23.983333,2015-03,
-33.501667,21.624167,2015-03,
-33.38056,19.30167,2015-03,
-22.935,28.004167,2015-03,
-34.065833,20.404167,2015-03,
-23.763056,27.908611,2015-03,
-23.235722,27.717,2015-03,
-25.127778,27.628889,2015-03,
-24.69514,27.40906,2015-03,
-25.681111,31.783333,2015-03,
-25.67386,31.57527,2015-03,
-30.733889,29.828333,2015-03,
-29.028629,24.638389,2015-03,
-33.313889,19.074722,2015-03,
-25.436111,31.982222,2015-03,
-22.548889,28.898056,2015-03,
-22.91028,29.61111,2015-03,
-25.362222,31.956667,2015-03,
-25.149444,31.940556,2015-03,
-28.404444,30.013056,2015-03,
-30.398056,30.601944,2015-03,
-27.169444,29.233889,2015-03,
-34.405833,19.600556,2015-03,
-32.94583,18.33667,2015-03,
-25.578778,29.127472,2015-03,
-27.937778,31.209444,2015-03,
-30.135739,30.674222,2015-03,
-28.376944,24.303056,2015-03,
-34.329722,18.990278,2015-03,
-33.897778,20.012778,2015-03,
-29.803611,30.516111,2015-03,
-34.031944,22.053333,2014-12,
-29.161667,23.696389,2015-04,
-25.810483,27.909552,2015-04,
-28.747778,31.745833,2015-04,
-26.861111,28.884722,2015-04,
-27.00222,28.76528,2015-04,
-29.033333,23.983333,2015-04,
-29.744167,29.905833,2015-04,
-28.96362,19.15486,2015-04,
-34.039722,22.133333,2011-01,
-25.127778,27.628889,2015-04,
-25.20639,27.558,2015-04,
-24.69514,27.40906,2015-04,
-24.99328,30.81444,2015-04,
-28.735556,29.820556,2015-04,
-26.73806,27.59194,2015-04,
-27.398611,26.614722,2015-04,
-27.671111,27.236944,2015-04,
-31.396,29.2651,2015-04,
-31.554722,29.245556,2015-04,
-28.338333,31.373611,2015-04,
-28.068333,31.55,2015-04,
-25.73411,27.21422,2015-04,
-27.169444,29.233889,2015-04,
-26.984722,26.632278,2015-04,
-30.568333,29.422778,2015-04,
-30.570833,29.150556,2015-04,
-31.104278,29.399722,2015-04,
-34.031944,22.053333,2015-04,
-27.4,26.624722,2015-04,
-27.010111,26.698083,2015-04,
-24.768889,31.39,2015-04,
-28.445556,32.325,2015-06,
-27.602222,29.942778,2015-04,
-28.75,30.442778,2015-04,
-29.161667,30.629722,2015-04,
-26.648056,27.089444,2015-04,
-26.970278,27.211111,2015-04,
-26.880278,26.965,2015-04,
-28.376944,24.303056,2015-04,
-29.1825,23.575556,2015-04,
-31.031389,28.883333,2015-04,
-30.860139,29.07125,2015-04,
-30.775867,29.032217,2015-04,
-28.308889,31.9025,2015-04,
-27.573056,24.746389,2015-04,
-34.039722,22.133333,2015-04,
-27.902778,24.615556,2015-04,
-34.02861,22.22222,2015-04,
-24.679167,30.8025,2015-04,
-25.99136,27.84208,2015-04,
-34.02861,22.22222,2011-01,
-34.02861,22.22222,2011-03,
-34.02861,22.22222,2011-04,
-34.02861,22.22222,2011-05,
-34.02861,22.22222,2011-06,
-26.45,28.085833,2015-04,
-28.1175,26.719444,2015-04,
-33.818056,19.694722,2015-04,
-34.02861,22.22222,2012-04,
-34.02861,22.22222,2012-06,
-24.058889,31.237222,2015-04,
-25.681111,31.783333,2015-04,
-34.02861,22.22222,2012-10,
-25.362222,31.956667,2015-04,
-34.02861,22.22222,2012-12,
-25.398889,31.610556,2015-04,
-34.02861,22.22222,2013-02,
-34.02861,22.22222,2013-03,
-34.02861,22.22222,2013-06,
-34.02861,22.22222,2013-07,
-27.935,26.126667,2015-04,
-28.141944,26.417778,2015-04,
-34.02861,22.22222,2013-12,
-29.160278,26.573333,2015-04,
-28.69485,28.23487,2015-04,
-28.883333,27.89,2015-04,
-34.02861,22.22222,2014-04,
-34.02861,22.22222,2014-05,
-34.02861,22.22222,2014-06,
-34.075556,20.145556,2015-04,
-32.595833,19.009444,2015-04,
-25.459639,28.264306,2015-04,
-34.02861,22.22222,2015-01,
-22.935,28.004167,2015-04,
-29.641944,30.6875,2015-04,
-23.235722,27.717,2015-04,
-22.548889,28.898056,2015-04,
-22.91028,29.61111,2015-04,
-22.769722,30.886944,2015-04,
-34.02861,22.22222,2015-11,
-25.49037,30.6986,2015-04,
-25.513889,31.224444,2015-04,
-27.389722,26.463889,2015-04,
-30.160091,27.40124,2015-04,
-30.336111,27.359444,2015-04,
-29.615556,27.065278,2015-04,
-34.092222,21.295278,2015-04,
-25.447222,30.711667,2015-04,
-30.830556,26.921389,2015-04,
-24.282222,28.090278,2015-04,
-23.763056,27.908611,2015-04,
-31.000833,26.353056,2015-04,
-30.679722,26.7125,2015-04,
-34.405833,19.600556,2013-02,
-34.405833,19.600556,2013-03,
-34.405833,19.600556,2013-04,
-34.405833,19.600556,2013-05,
-34.250556,20.9925,2015-04,
-33.13083,18.86278,2015-04,
-29.658056,25.973333,2015-04,
-34.405833,19.600556,2013-09,
-29.7775,29.470833,2015-04,
-29.987778,29.851667,2015-04,
-34.405833,19.600556,2014-02,
-34.405833,19.600556,2014-03,
-33.38056,19.30167,2015-04,
-28.760833,17.730278,2015-04,
-34.065833,20.404167,2015-04,
-24.396194,27.089833,2015-04,
-26.03611,30.99778,2015-04,
-27.937778,31.209444,2015-04,
-30.733889,29.828333,2015-04,
-33.313889,19.074722,2015-04,
-28.404444,30.013056,2015-04,
-30.398056,30.601944,2015-04,
-34.329722,18.990278,2011-07,
-34.329722,18.990278,2011-09,
-34.329722,18.990278,2011-10,
-34.329722,18.990278,2011-11,
-34.329722,18.990278,2011-12,
-34.329722,18.990278,2012-04,
-34.329722,18.990278,2012-05,
-34.329722,18.990278,2012-07,
-34.329722,18.990278,2012-08,
-34.405833,19.600556,2015-04,
-34.329722,18.990278,2012-10,
-33.7075,18.974444,2015-04,
-28.058889,30.373611,2015-04,
-25.578778,29.127472,2015-04,
-27.5275,30.858056,2015-04,
-30.135739,30.674222,2015-04,
-34.329722,18.990278,2013-04,
-34.329722,18.990278,2013-05,
-34.329722,18.990278,2013-06,
-34.329722,18.990278,2013-08,
-34.329722,18.990278,2013-09,
-34.329722,18.990278,2015-04,
-34.329722,18.990278,2014-01,
-32.94583,18.33667,2015-04,
-33.897778,20.012778,2015-04,
-33.870833,20.003333,2015-04,
-29.140556,31.391944,2015-04,
-28.801278,31.955389,2015-04,
-33.501667,21.624167,2015-04,
-34.329722,18.990278,2015-06,
-34.329722,18.990278,2015-07,
-34.329722,18.990278,2015-08,0.5269645608628659
-34.329722,18.990278,2015-10,
-28.7115,24.072889,2015-04,
-29.380556,30.2775,2015-04,
-27.602222,29.942778,2015-05,
-28.735556,29.820556,2015-05,
-26.510278,28.351389,2015-05,
-26.73806,27.59194,2015-05,
-27.671111,27.236944,2015-05,
-25.127778,27.628889,2015-05,
-25.20639,27.558,2015-05,
-24.69514,27.40906,2015-05,
-27.169444,29.233889,2015-05,
-27.802778,28.768333,2015-05,
-27.398611,26.614722,2015-05,
-34.031944,22.053333,2015-05,
-34.039722,22.133333,2015-05,
-28.338333,31.373611,2015-05,
-28.068333,31.55,2015-05,
-27.4,26.624722,2015-05,
-27.010111,26.698083,2015-05,
-29.641944,30.6875,2015-05,
-24.396194,27.089833,2015-05,
-28.75,30.442778,2015-05,
-27.02314,28.59389,2015-05,
-26.648056,27.089444,2015-05,
-26.970278,27.211111,2015-05,
-26.880278,26.965,2015-05,
-27.4275,28.525833,2015-05,
-27.3,28.586944,2015-05,
-26.984722,26.632278,2015-05,
-33.870833,20.003333,2011-03,
-33.870833,20.003333,2011-08,
-33.870833,20.003333,2011-09,
-33.870833,20.003333,2011-10,
-33.870833,20.003333,2011-11,
-33.870833,20.003333,2012-04,
-33.870833,20.003333,2012-05,
-33.870833,20.003333,2012-06,
-34.005833,22.351111,2015-05,
-33.870833,20.003333,2012-09,
-33.870833,20.003333,2012-10,
-33.870833,20.003333,2012-11,
-33.870833,20.003333,2013-02,
-33.870833,20.003333,2013-03,
-33.870833,20.003333,2013-04,
-33.870833,20.003333,2013-06,
-33.870833,20.003333,2013-08,
-33.870833,20.003333,2013-09,
-33.870833,20.003333,2013-10,
-33.870833,20.003333,2014-01,
-33.870833,20.003333,2014-02,
-33.870833,20.003333,2014-03,
-33.870833,20.003333,2014-04,
-33.870833,20.003333,2014-05,
-33.870833,20.003333,2014-06,
-33.870833,20.003333,2014-07,
-33.870833,20.003333,2014-09,
-33.870833,20.003333,2014-10,
-33.870833,20.003333,2015-02,
-29.161667,30.629722,2015-05,
-33.870833,20.003333,2015-06,
-33.870833,20.003333,2015-07,
-33.870833,20.003333,2015-08,0.11232812864134234
-33.870833,20.003333,2015-10,
-33.870833,20.003333,2015-12,0.2857142857142857
-26.619444,27.980833,2015-05,
-27.573056,24.746389,2015-05,
-28.376944,24.303056,2015-05,
-34.02861,22.22222,2015-05,
-28.308889,31.9025,2015-05,
-27.902778,24.615556,2015-05,
-28.058889,30.373611,2015-05,
-29.161667,23.696389,2015-05,
-24.058889,31.237222,2015-05,
-25.49037,30.6986,2015-05,
-24.99328,30.81444,2015-05,
-29.160278,26.573333,2015-05,
-31.396,29.2651,2015-05,
-31.554722,29.245556,2015-05,
-33.818056,19.694722,2015-05,
-32.502778,19.535833,2015-05,
-25.447222,30.711667,2015-05,
-33.818056,19.694722,2013-06,
-33.818056,19.694722,2013-07,
-28.7115,24.072889,2015-05,
-25.810483,27.909552,2015-05,
-25.99136,27.84208,2015-05,
-25.681111,31.783333,2015-05,
-25.67386,31.57527,2015-05,
-25.513889,31.224444,2015-05,
-24.768889,31.39,2015-05,
-24.9675,31.516667,2015-05,
-27.363611,31.783333,2015-05,
-26.45,28.085833,2015-05,
-28.69485,28.23487,2015-05,
-29.615556,27.065278,2015-05,
-28.883333,27.89,2015-05,
-29.1825,23.575556,2015-05,
-30.570833,29.150556,2015-05,
-31.104278,29.399722,2015-05,
-34.075556,20.145556,2015-05,
-32.595833,19.009444,2015-05,
-34.075556,20.145556,2011-01,
-34.075556,20.145556,2011-02,
-25.436111,31.982222,2015-05,
-25.362222,31.956667,2015-05,
-34.075556,20.145556,2011-06,
-25.398889,31.610556,2015-05,
-25.149444,31.940556,2015-05,
-26.861111,28.884722,2015-05,
-27.273889,28.49,2015-05,
-27.935,26.126667,2015-05,
-30.160091,27.40124,2015-05,
-30.336111,27.359444,2015-05,
-30.568333,29.422778,2015-05,
-31.031389,28.883333,2015-05,
-30.860139,29.07125,2015-05,
-30.775867,29.032217,2015-05,
-33.38056,19.30167,2015-05,
-33.088833,19.218783,2015-05,
-25.459639,28.264306,2015-05,
-30.830556,26.921389,2015-05,
-24.282222,28.090278,2015-05,
-23.658056,31.05,2015-05,
-31.000833,26.353056,2015-05,
-30.534167,24.961944,2015-05,
-33.7075,18.974444,2015-05,
-29.744167,29.905833,2015-05,
-29.7775,29.470833,2015-05,
-34.065833,20.404167,2015-05,
-34.075556,20.145556,2013-09,
-24.679167,30.8025,2015-05,
-30.733889,29.828333,2015-05,
-29.987778,29.851667,2015-05,
-28.141944,26.417778,2015-05,
-28.1175,26.719444,2015-05,
-34.092222,21.295278,2015-05,
-33.313889,19.074722,2015-05,
-22.225556,29.990556,2015-05,
-24.183889,30.823889,2015-05,
-26.03611,30.99778,2015-05,
-34.075556,20.145556,2015-06,
-27.937778,31.209444,2015-05,
-28.404444,30.013056,2015-05,
-32.595833,19.009444,2011-03,
-32.595833,19.009444,2011-04,
-32.595833,19.009444,2011-06,
-32.595833,19.009444,2011-07,
-32.595833,19.009444,2011-08,
-32.595833,19.009444,2011-10,
-28.96362,19.15486,2015-05,
-34.405833,19.600556,2015-05,
-33.13083,18.86278,2015-05,
-27.5275,30.858056,2015-05,
-30.135739,30.674222,2015-05,
-32.595833,19.009444,2012-04,
-32.595833,19.009444,2012-05,
-27.389722,26.463889,2015-05,
-32.595833,19.009444,2012-07,
-32.595833,19.009444,2012-08,
-34.250556,20.9925,2015-05,
-34.329722,18.990278,2015-05,
-32.94583,18.33667,2015-05,
-29.803611,30.516111,2015-05,
-33.501667,21.624167,2015-05,
-32.595833,19.009444,2013-08,
-32.595833,19.009444,2013-10,
-29.380556,30.2775,2015-05,
-32.595833,19.009444,2014-06,
-32.595833,19.009444,2014-09,
-32.595833,19.009444,2015-06,
-32.595833,19.009444,2015-07,
-32.595833,19.009444,2015-08,
-28.747778,31.745833,2015-05,
-27.00222,28.76528,2015-05,
-29.033333,23.983333,2015-05,
-33.088833,19.218783,2013-10,
-25.578778,29.127472,2015-05,
-28.768056,20.720556,2015-05,
-22.225556,29.990556,2015-06,
-33.088833,19.218783,2014-06,
-26.510278,28.351389,2015-06,
-33.088833,19.218783,2014-08,
-33.088833,19.218783,2014-09,
-33.088833,19.218783,2014-10,
-33.088833,19.218783,2014-11,
-33.088833,19.218783,2015-01,
-33.088833,19.218783,2015-02,
-33.088833,19.218783,2015-03,
-33.088833,19.218783,2015-04,
-27.671111,27.236944,2015-06,
-33.088833,19.218783,2015-08,0.08533916849015317
-33.088833,19.218783,2015-09,
-30.568333,29.422778,2015-06,
-33.088833,19.218783,2015-11,
-31.396,29.2651,2015-06,
-25.127778,27.628889,2015-06,
-25.20639,27.558,2015-06,
-32.502778,19.535833,2011-06,
-24.69514,27.40906,2015-06,
-27.935,26.126667,2015-06,
-28.1175,26.719444,2015-06,
-27.398611,26.614722,2015-06,
-30.160091,27.40124,2015-06,
-30.336111,27.359444,2015-06,
-31.104278,29.399722,2015-06,
-32.502778,19.535833,2012-07,
-34.031944,22.053333,2015-06,
-34.039722,22.133333,2015-06,
-34.02861,22.22222,2015-06,
-28.338333,31.373611,2015-06,
-28.068333,31.55,2015-06,
-27.4,26.624722,2015-06,
-30.830556,26.921389,2015-06,
-24.670833,28.560833,2015-06,
-24.396194,27.089833,2015-06,
-28.75,30.442778,2015-06,
-29.161667,30.629722,2015-06,
-27.802778,28.768333,2015-06,
-31.000833,26.353056,2015-06,
-30.679722,26.7125,2015-06,
-30.570833,29.150556,2015-06,
-28.058889,30.373611,2015-06,
-28.760833,17.730278,2015-06,
-32.502778,19.535833,2014-06,
-28.445556,32.325,2015-07,
-27.273889,28.49,2015-06,
-27.573056,24.746389,2015-06,
-28.376944,24.303056,2015-06,
-31.031389,28.883333,2015-06,
-30.860139,29.07125,2015-06,
-32.502778,19.535833,2015-04,
-30.775867,29.032217,2015-06,
-32.502778,19.535833,2015-06,
-27.902778,24.615556,2015-06,
-32.502778,19.535833,2015-08,
-31.554722,29.245556,2015-06,
-32.502778,19.535833,2015-10,
-25.99136,27.84208,2015-06,
-31.5653,18.3306,2011-01,
-31.5653,18.3306,2011-02,
-31.5653,18.3306,2011-03,
-31.5653,18.3306,2011-04,
-26.970278,27.211111,2015-06,
-26.880278,26.965,2015-06,
-26.73806,27.59194,2015-06,
-26.45,28.085833,2015-06,
-33.818056,19.694722,2015-06,
-31.5653,18.3306,2011-11,
-31.5653,18.3306,2011-12,
-31.5653,18.3306,2012-01,
-31.5653,18.3306,2012-02,
-31.5653,18.3306,2012-03,
-31.5653,18.3306,2012-04,
-31.5653,18.3306,2012-05,
-27.010111,26.698083,2015-06,
-27.363611,31.783333,2015-06,
-26.861111,28.884722,2015-06,
-31.5653,18.3306,2012-10,
-31.5653,18.3306,2012-11,
-31.5653,18.3306,2012-12,
-31.5653,18.3306,2013-03,
-31.5653,18.3306,2013-04,
-31.5653,18.3306,2013-05,
-27.00222,28.76528,2015-06,
-27.02314,28.59389,2015-06,
-31.5653,18.3306,2014-01,
-31.5653,18.3306,2014-02,
-31.5653,18.3306,2014-03,
-31.5653,18.3306,2014-04,
-31.5653,18.3306,2014-05,
-26.648056,27.089444,2015-06,
-26.984722,26.632278,2015-06,
-28.141944,26.417778,2015-06,
-31.5653,18.3306,2014-10,
-31.5653,18.3306,2014-11,
-31.5653,18.3306,2015-01,
-31.5653,18.3306,2015-02,
-31.5653,18.3306,2015-03,
-31.5653,18.3306,2015-04,
-31.5653,18.3306,2015-05,
-31.5653,18.3306,2015-06,
-29.160278,26.573333,2015-06,
-31.5653,18.3306,2015-09,0.10616327847692804
-31.5653,18.3306,2015-10,0.22835700884481372
-31.5653,18.3306,2015-11,
-32.601389,18.750556,2011-05,
-32.601389,18.750556,2011-06,
-32.601389,18.750556,2011-07,
-32.601389,18.750556,2011-08,
-32.601389,18.750556,2011-09,
-32.601389,18.750556,2011-11,
-32.601389,18.750556,2012-05,
-32.601389,18.750556,2012-07,
-32.601389,18.750556,2012-08,
-32.601389,18.750556,2012-09,
-32.601389,18.750556,2012-10,
-28.69485,28.23487,2015-06,
-32.601389,18.750556,2013-07,
-32.601389,18.750556,2013-08,
-32.601389,18.750556,2013-09,
-32.601389,18.750556,2013-10,
-32.601389,18.750556,2013-11,
-32.601389,18.750556,2014-06,
-32.601389,18.750556,2014-07,
-32.601389,18.750556,2014-08,
-32.601389,18.750556,2014-09,
-32.601389,18.750556,2014-10,
-32.601389,18.750556,2014-11,
-32.601389,18.750556,2015-02,
-32.601389,18.750556,2015-05,
-32.601389,18.750556,2015-06,
-32.601389,18.750556,2015-07,
-32.601389,18.750556,2015-08,0.34595720507479644
-32.601389,18.750556,2015-10,0.19834356704269598
-28.883333,27.89,2015-06,
-25.459639,28.264306,2015-06,
-25.810483,27.909552,2015-06,
-29.641944,30.6875,2015-06,
-24.282222,28.090278,2015-06,
-23.763056,27.908611,2015-06,
-23.235722,27.717,2015-06,
-24.058889,31.237222,2015-06,
-29.615556,27.065278,2015-06,
-33.38056,19.30167,2015-06,
-33.088833,19.218783,2015-06,
-25.578778,29.127472,2015-06,
-24.958611,29.395278,2015-06,
-27.4275,28.525833,2015-06,
-27.3,28.586944,2015-06,
-27.389722,26.463889,2015-06,
-30.534167,24.961944,2015-06,
-33.7075,18.974444,2015-06,
-33.722667,18.616917,2015-06,
-27.356667,27.286389,2015-06,
-29.744167,29.905833,2015-06,
-26.619444,27.980833,2015-06,
-29.658056,25.973333,2015-06,
-23.658056,31.05,2015-06,
-29.7775,29.470833,2015-06,
-29.987778,29.851667,2015-06,
-24.679167,30.8025,2015-06,
-22.769722,30.886944,2015-06,
-28.404444,30.013056,2015-06,
-30.733889,29.828333,2015-06,
-30.398056,30.601944,2015-06,
-34.092222,21.295278,2015-06,
-27.5275,30.858056,2015-06,
-30.135739,30.674222,2015-06,
-31.394444,20.947222,2015-06,
-29.651389,22.746389,2015-06,
-34.250556,20.9925,2015-06,
-33.13083,18.86278,2012-07,
-24.183889,30.823889,2015-06,
-29.803611,30.516111,2015-06,
-25.49037,30.6986,2015-06,
-24.99328,30.81444,2015-06,
-25.436111,31.982222,2015-06,
-29.140556,31.391944,2015-06,
-34.065833,20.404167,2015-06,
-22.437722,31.078056,2015-06,
-25.681111,31.783333,2015-06,
-25.67386,31.57527,2015-06,
-25.398889,31.610556,2015-06,
-28.801278,31.955389,2015-06,
-29.161667,23.696389,2015-06,
-31.860278,18.6875,2015-06,
-25.362222,31.956667,2015-06,
-24.768889,31.39,2015-06,
-24.9675,31.516667,2015-06,
-28.747778,31.745833,2015-06,
-29.033333,23.983333,2015-06,
-26.03611,30.99778,2015-06,
-33.7075,18.974444,2011-02,
-28.460833,21.248889,2015-06,
-32.94583,18.33667,2015-06,
-33.897778,20.012778,2015-06,
-33.7075,18.974444,2012-01,
-33.7075,18.974444,2012-02,
-33.7075,18.974444,2012-03,
-28.735556,29.820556,2015-06,
-31.436944,20.474722,2015-06,
-28.308889,31.9025,2015-06,
-29.161667,23.696389,2015-07,
-27.602222,29.942778,2015-07,
-27.169444,29.233889,2015-07,
-27.273889,28.49,2015-07,
-27.4275,28.525833,2015-07,
-27.3,28.586944,2015-07,
-27.802778,28.768333,2015-07,
-33.7075,18.974444,2015-01,
-33.7075,18.974444,2015-02,
-33.7075,18.974444,2015-03,
-27.935,26.126667,2015-07,
-28.141944,26.417778,2015-07,
-27.671111,27.236944,2015-07,
-28.75,30.442778,2015-07,
-29.161667,30.629722,2015-07,
-29.744167,29.905833,2015-07,
-27.573056,24.746389,2015-07,
-27.902778,24.615556,2015-07,
-25.99136,27.84208,2015-07,
-26.45,28.085833,2015-07,
-23.658056,31.05,2015-07,
-27.363611,31.783333,2015-07,
-26.861111,28.884722,2015-07,
-27.00222,28.76528,2015-07,
-31.396,29.2651,2015-07,
-31.554722,29.245556,2015-07,
-34.031944,22.053333,2015-07,
-25.459639,28.264306,2015-07,
-25.810483,27.909552,2015-07,
-29.641944,30.6875,2015-07,
-23.235722,27.717,2015-07,
-24.670833,28.560833,2015-07,
-22.91028,29.61111,2015-07,
-26.970278,27.211111,2015-07,
-27.389722,26.463889,2015-07,
-30.534167,24.961944,2015-07,
-30.570833,29.150556,2015-07,
-31.104278,29.399722,2015-07,
-30.775867,29.032217,2015-07,
-34.039722,22.133333,2015-07,
-34.02861,22.22222,2015-07,
-32.94583,18.33667,2015-12,0.09558412758127635
-33.464444,18.740556,2011-07,
-33.464444,18.740556,2011-08,
-33.464444,18.740556,2011-09,
-33.464444,18.740556,2011-10,
-33.464444,18.740556,2011-11,
-33.464444,18.740556,2012-06,
-33.464444,18.740556,2012-07,
-27.010111,26.698083,2015-07,
-33.464444,18.740556,2012-09,
-33.464444,18.740556,2012-10,
-33.464444,18.740556,2012-11,
-24.282222,28.090278,2015-07,
-33.464444,18.740556,2013-07,
-33.464444,18.740556,2013-08,
-33.464444,18.740556,2013-09,
-33.464444,18.740556,2013-10,
-33.464444,18.740556,2013-11,
